wav_filepath,wav_filesize,duration,transcript
data/raw/audio/sm04500805040.wav,70766,2.21,bijaše sveudilj bijela kao snijeg
data/raw/audio/sm04500201029.wav,170890,5.339,dotle se miris slatkog pekmeza povijao sve više uza zid
data/raw/audio/sm04500805001.wav,76758,2.397,kad su patuljci te večeri došli kući
data/raw/audio/sm04500203109.wav,110446,3.45,pa ga iz sve snage baci prvom divu na prsa
data/raw/audio/sm04500204005.wav,40524,1.265,kraljevski konjanici
data/raw/audio/sm04500103022.wav,101390,3.167,bila tako jedana djevojka što se zvala jorinda
data/raw/audio/sm04500104046.wav,118760,3.71,kojemu je ušiljeni vršak sezao do brade
data/raw/audio/sm04500702038.wav,90524,2.828,a on mirno odgega po snijegu u šumu
data/raw/audio/sm04500602056.wav,79562,2.485,naokolo blistavi zidovi s lijepim tapetama
data/raw/audio/sm04500104009.wav,132046,4.125,naposlijetku se vještica vrati te će potmulim glasom
data/raw/audio/sm04500202061.wav,53884,1.683,kao da ga je nosio te će divu
data/raw/audio/sm04500701042.wav,82684,2.583,i nijedna im životinja nije nikakvo zlo smjerala
data/raw/audio/sm04500401061.wav,48046,1.5,i tako je zanjim zažudjela
data/raw/audio/sm04500103013.wav,76800,2.399,ostao bi na onome mjestu nepokretan
data/raw/audio/sm04500204145.wav,67964,2.123,poći za krojačem i vepra vrebati
data/raw/audio/sm04500503057.wav,93662,2.926,i k tome cipelice od samoga zlata
data/raw/audio/sm04500604061.wav,44844,1.4,sav se tresao
data/raw/audio/sm04500701046.wav,150764,4.71,legle bi jedna kraj druge na mahovinu i slatko spavale dok ne bi jutro svanulo
data/raw/audio/sm04500701007.wav,92524,2.89,voljele se sestre nježno iskreno
data/raw/audio/sm04500402086.wav,74852,2.338,u sreći i zadovoljstvu
data/raw/audio/sm04500101052.wav,34410,1.074,kolač
data/raw/audio/sm04500202011.wav,100844,3.15,deder sada ti ako imaš snage
data/raw/audio/sm04500802016.wav,49866,1.557,na sredini stajao stol
data/raw/audio/sm04500802093.wav,28220,0.88,da nam pereš
data/raw/audio/sm04500501027.wav,47644,1.488,rekoše dvije maćehine kćeri
data/raw/audio/sm04500103026.wav,92768,2.898,i dvoje zaručnika najveću sreću osjećalo
data/raw/audio/sm04500102091.wav,40170,1.254,i crvenkapica
data/raw/audio/sm04500402042.wav,44206,1.38,hitro joj odreza kosu
data/raw/audio/sm04500203008.wav,84024,2.624,krojačić krenu dalje
data/raw/audio/sm04501002065.wav,62108,1.94,pa on uze postavljati nove uvjete
data/raw/audio/sm04500101059.wav,53544,1.672,podno tri velika hrasta
data/raw/audio/sm04500501074.wav,64044,2.0,dade dvijema pastorkama što su željele
data/raw/audio/sm04500805043.wav,84364,2.635,jednog dana naiđe onuda neki kraljević
data/raw/audio/sm04500504085.wav,67806,2.118,kad su mladenci krenuli u crkvu
data/raw/audio/sm04500302098.wav,27482,0.857,odmah nato
data/raw/audio/sm04500501049.wav,63324,1.978,u kojoj bi se pružila i počinula
data/raw/audio/sm04500301039.wav,50524,1.577,da ti majka zna
data/raw/audio/sm04500202002.wav,45484,1.42,div pročita
data/raw/audio/sm04500402081.wav,66092,2.064,mogaše vidjeti ko i prije što je vidio
data/raw/audio/sm04500704059.wav,95484,2.982,jednim jedinim udarcom šape prignječi na tlo
data/raw/audio/sm04500402051.wav,38780,1.21,imade što i vidjeti
data/raw/audio/sm04500702006.wav,37004,1.155,dođite ne bojte se
data/raw/audio/sm04500302038.wav,51580,1.611,tako da je uvijek mogu vidjeti
data/raw/audio/sm04500902009.wav,30326,0.946,reče žaba
data/raw/audio/sm04500301001.wav,80046,2.5,kraljevna guščarica
data/raw/audio/sm04500801025.wav,175404,5.48,a nato joj ogledalo odgovaralo između mnogih ljepotica
data/raw/audio/sm04500202083.wav,57506,1.796,hajde ga ti preskoči ako možeš
data/raw/audio/sm04501002019.wav,73726,2.303,ode na dvore pred kraljevsku kćer
data/raw/audio/sm04500301031.wav,124526,3.89,nagnite se nad potok i pijte ne želim biti vaša sluškinja
data/raw/audio/sm04500202088.wav,79004,2.467,i tako ga je krojač opet nadmašio
data/raw/audio/sm04500302111.wav,51592,1.611,zato što me cio dan samo ljuti
data/raw/audio/sm04501002091.wav,46846,1.463,a gladnik iz šume
data/raw/audio/sm04500501091.wav,63884,1.995,što će trajati tri dana
data/raw/audio/sm04500402025.wav,146926,4.59,nego svaki put kada dođeš ovamo donesi sa sobom povjesmo svile
data/raw/audio/sm04501001036.wav,91404,2.855,na njoj perje od suhoga zlata
data/raw/audio/sm04500504046.wav,100164,3.129,i tako im ne preosta drugo nego pozvati
data/raw/audio/sm04500503012.wav,53804,1.68,tada joj ptica baci haljinu
data/raw/audio/sm04500603088.wav,25872,0.807,protisnu ribar
data/raw/audio/sm04501002079.wav,47966,1.498,želudac mi prazan
data/raw/audio/sm04500801005.wav,251306,7.852,i dok je tako šila otvorila je načas prozor da pogleda kako vani snježi pa se u nepažnji iglom u prst ubola
data/raw/audio/sm04501002078.wav,42866,1.338,kao što je pritisla mene
data/raw/audio/sm04500601018.wav,58124,1.815,kakva ti korist ako me ubiješ
data/raw/audio/sm04500501090.wav,43804,1.367,priredio svečanost
data/raw/audio/sm04500401019.wav,85486,2.67,ponijela ju želja za onom salatom
data/raw/audio/sm04500803015.wav,122118,3.815,kad dođe do kuće pokuca na vrata i viknu
data/raw/audio/sm04500302068.wav,64974,2.029,nato poteže jak vjetar
data/raw/audio/sm04500501041.wav,129484,4.045,ustajala je prije zore vodu nosila vatru ložila
data/raw/audio/sm04500201064.wav,118922,3.715,a kad se uspeo brdu na najviši vrh
data/raw/audio/sm04500101074.wav,159612,4.987,ti kanda i ne čuješ kako ptičice lijepo pjevaju
data/raw/audio/sm04500604101.wav,74444,2.325,jesam potvrdi ona
data/raw/audio/sm04500702034.wav,63084,1.97,ti medo ostani tu kraj ognjišta
data/raw/audio/sm04500701036.wav,153084,4.782,koja je radije trčala po livadama i poljima brala cvijeće i hvatala leptire
data/raw/audio/sm04500401007.wav,79322,2.477,ali vrt bijaše ograđen visokim zidom
data/raw/audio/sm04500805090.wav,69890,2.183,kad se maćeha odjenula u
data/raw/audio/sm04501001061.wav,143564,4.485,ne prođe dugo kad eto ti i crkvenjaka sa čistine pred crkvom
data/raw/audio/sm04500401011.wav,54836,1.712,i koje se svatko bojao
data/raw/audio/sm04501001005.wav,46924,1.465,kad je zašao šumom
data/raw/audio/sm04500301025.wav,116846,3.65,uzjaha na konja i krenu svome zaručniku
data/raw/audio/sm04500704014.wav,102844,3.212,njihova mrzovoljnog znanca patuljka potkresane brade
data/raw/audio/sm04500101043.wav,52244,1.631,pa se nije ni bojala
data/raw/audio/sm04500402050.wav,34660,1.082,kad je stigao gore
data/raw/audio/sm04500402067.wav,63620,1.987,dok naposljetku nije dospio u pustinju
data/raw/audio/sm04500503056.wav,154240,4.819,pepeljuga opet ode na majčin grob pod ljeskovo drvce i zazva
data/raw/audio/sm04500401090.wav,88686,2.77,malko ih namotala na prozorsku kvaku
data/raw/audio/sm04500504060.wav,43886,1.37,prepozna on
data/raw/audio/sm04500302020.wav,45304,1.414,istinu kako je postupila
data/raw/audio/sm04500702021.wav,73644,2.3,provlačile su prste kroz njegovo krzno
data/raw/audio/sm04500803002.wav,264036,8.25,ponajljepša u svojoj zemlji između mnogih ljepotica koja li je krasotica
data/raw/audio/sm04500502089.wav,22924,0.715,samo s njome
data/raw/audio/sm04500804031.wav,166444,5.2,ogledalce kaži meni ponajljepša u svoj zemlji između mnogih ljepotica
data/raw/audio/sm04500102009.wav,70634,2.206,pa ga više i nije mogla držati u ruci
data/raw/audio/sm04500503038.wav,169484,5.295,idućeg jutra ode on s cipelicom pepeljuginu ocu te mu reče
data/raw/audio/sm04500802112.wav,53348,1.666,čuvaj se maćehe
data/raw/audio/sm04500804014.wav,30364,0.948,gotovo je s tobom
data/raw/audio/sm04500401021.wav,65964,2.06,zapela joj salata za oko
data/raw/audio/sm04500605011.wav,62284,1.945,ništa više ne možeš postati
data/raw/audio/sm04500402064.wav,65768,2.054,jeo korijenje i bobe
data/raw/audio/sm04500201036.wav,84188,2.63,nego su navaljivale u sve većem broju
data/raw/audio/sm04500401028.wav,38766,1.21,što je tebi draga ženo
data/raw/audio/sm04500502078.wav,58284,1.82,te ode na svečanost u dvore
data/raw/audio/sm04500402015.wav,55558,1.735,matovilku tada minu strah
data/raw/audio/sm04500604030.wav,22716,0.709,ženo
data/raw/audio/sm04500802088.wav,103152,3.222,na to im ona pripovijedi kako ju je maćeha htjela ubiti
data/raw/audio/sm04500702003.wav,75404,2.355,pazi da ne oprljiš svoje lijepo krzno
data/raw/audio/sm04500803026.wav,49176,1.535,lukavo će stara
data/raw/audio/sm04500402022.wav,95566,2.985,i položi svoju ruku u njegovu govoreći
data/raw/audio/sm04500704039.wav,48924,1.528,baš je zaustio da nastavi grdnju
data/raw/audio/sm04500204106.wav,49084,1.532,ovim aršinom
data/raw/audio/sm04500604029.wav,58042,1.812,a onda će svojoj zeni
data/raw/audio/sm04501001023.wav,84844,2.65,kad nastradaš već ćeš doći k pameti
data/raw/audio/sm04500605053.wav,61004,1.905,prosrsili ledeni srsi
data/raw/audio/sm04500504091.wav,50606,1.58,a onda kad su izlazili
data/raw/audio/sm04500604019.wav,75244,2.35,svi se oni razdijeliše
data/raw/audio/sm04500202024.wav,82444,2.575,hajde sada ti patuljčiću
data/raw/audio/sm04500702031.wav,54444,1.7,kad je došlo vrijeme počinku
data/raw/audio/sm04500901027.wav,163084,5.095,a zdenac dubok dubok ne vidiš mu dna
data/raw/audio/sm04500101053.wav,29162,0.91,i vino
data/raw/audio/sm04500503059.wav,180566,5.641,da bi s njim zaplesala kraljević ga otpravljao ovo je moja plesačica
data/raw/audio/sm04500901003.wav,65084,2.033,živi vam kralj
data/raw/audio/sm04500104025.wav,171966,5.373,ubravši ga momak brižno s njime krenu vještičinu dvorcu
data/raw/audio/sm04500601025.wav,27804,0.868,taman posla da
data/raw/audio/sm04501001073.wav,94296,2.945,ako ti je po volji lijepo ćemo sjesti i založiti
data/raw/audio/sm04500801013.wav,102632,3.206,nazvaše je snjeguljicom
data/raw/audio/sm04500504026.wav,64948,2.028,djevojka učini tako
data/raw/audio/sm04500102070.wav,66546,2.078,i zaspalom vuku
data/raw/audio/sm04500902061.wav,159404,4.98,pošto je kočija malko odmakla cestom začu kraljević nekakav prasak
data/raw/audio/sm04500501071.wav,51964,1.623,na to on otkide grančicu
data/raw/audio/sm04500202008.wav,61084,1.907,pa zato dohvati povelik kamen
data/raw/audio/sm04500401017.wav,63244,1.975,tako svježim i zelenim
data/raw/audio/sm04500104054.wav,125722,3.927,i u tome se času pred njim stvori jorinda
data/raw/audio/sm04500301060.wav,108526,3.39,dok se kraljevna tako nadnosila nad vodu i žeđ gasila
data/raw/audio/sm04500602039.wav,113070,3.532,potišteno će ribar
data/raw/audio/sm04500601045.wav,33164,1.035,bezazleno će muž
data/raw/audio/sm04500502022.wav,137004,4.28,golubice sagibale glavu i počele kljucati
data/raw/audio/sm04500101113.wav,27538,0.859,te on
data/raw/audio/sm04500805037.wav,80684,2.52,proležala u lijesu i nije venula
data/raw/audio/sm04500502018.wav,92444,2.888,uletjele tada dvije bijele golubice
data/raw/audio/sm04500204054.wav,43084,1.345,i kad sve bijaše u redu
data/raw/audio/sm04501001046.wav,122684,3.833,ni njoj u glavi ne biješe ništa drugo doli da ugrabi jedno zlatno pero
data/raw/audio/sm04500204072.wav,129724,4.053,zapjenjenih žvalja i iskešenih zuba derača
data/raw/audio/sm04500601017.wav,63084,1.97,opako začarani kraljević
data/raw/audio/sm04500401079.wav,103086,3.22,čarobnica je zatvori u visoku kulu što se nalazila u šumi
data/raw/audio/sm04500805097.wav,90926,2.84,kraljica si krasotica
data/raw/audio/sm04500302044.wav,109324,3.415,u rano jutro kad je kraljevna s konradom izlazila na gradska vrata
data/raw/audio/sm04500802076.wav,101560,3.172,sedmi je patuljak spavao kod svojih drugova naizmjence
data/raw/audio/sm04500202062.wav,75324,2.353,tako si golem a ne možeš debla ponijeti
data/raw/audio/sm04500701024.wav,167484,5.232,dok su jedne večeri tako okupljene sjedile kraj ognjišta oču se kucanje na vratima
data/raw/audio/sm04500203007.wav,110684,3.458,u strahu da će ih sve pobiti umakoše kuda koji
data/raw/audio/sm04500901020.wav,86892,2.714,da joj se zlatna lopta nije vratila u ručicu
data/raw/audio/sm04500204008.wav,59004,1.843,i nađoše divove mrtve
data/raw/audio/sm04500101087.wav,40170,1.254,još je rano
data/raw/audio/sm04500301064.wav,67246,2.1,dvorkinja je pak sve vidjela
data/raw/audio/sm04500804001.wav,63324,1.978,pošto se pogodiše o kupnji
data/raw/audio/sm04500102019.wav,38684,1.208,uzdahnula je
data/raw/audio/sm04500102066.wav,103004,3.217,i već namjeri pušku na rame prisloniti i opaliti
data/raw/audio/sm04500805119.wav,68604,2.143,sve dok nije mrtva
data/raw/audio/sm04500302079.wav,65050,2.031,a onda krenuše kući
data/raw/audio/sm04500504037.wav,48988,1.53,razlijeva crvenilo
data/raw/audio/sm04500103016.wav,87764,2.741,a kad bi koja mlada djevojka zakoračila u taj krug
data/raw/audio/sm04501001020.wav,61244,1.913,mani se ne razumiješ se ti u to
data/raw/audio/sm04501001014.wav,235724,7.365,i drugi mu sin na to odvrnu što dadem tebi neće biti meni ajde svojim putem
data/raw/audio/sm04500701011.wav,107724,3.365,ptice oko njih živahno lepršale s grane na granu
data/raw/audio/sm04500901029.wav,65244,2.038,suza suzu sustiže
data/raw/audio/sm04500401060.wav,81804,2.555,žena mi oboljela vidjela s prozora vaš matovilac
data/raw/audio/sm04500603063.wav,39884,1.245,a ti da me slušaš
data/raw/audio/sm04501002094.wav,106284,3.32,sad i treći put zatraži bukvan da mu daju obećanu nevjestu
data/raw/audio/sm04500802118.wav,106634,3.331,htjede da joj to ogledalo kaže i potvrdi
data/raw/audio/sm04500503043.wav,157934,4.934,u svome prljavom haljincu u pepelu čuči pepeljuga
data/raw/audio/sm04500502096.wav,58684,1.833,ali kraljević htio znati
data/raw/audio/sm04500605027.wav,151038,4.719,i kroz prozor ugledala kako u jutarnjem rumenilu iskače sunce dosjeti se i reče
data/raw/audio/sm04500302018.wav,52936,1.653,konj koji zna govoriti
data/raw/audio/sm04500502098.wav,41804,1.305,ljepojka djevojka
data/raw/audio/sm04500804071.wav,65964,2.06,pola tebi pola meni
data/raw/audio/sm04500401097.wav,132846,4.15,začuo je kako se odande izvija pjesma što bijaše tako umilna
data/raw/audio/sm04500804020.wav,67084,2.095,ta njezini su prsti tu posrijedi
data/raw/audio/sm04500204129.wav,93404,2.917,otvori vrata te opet leže
data/raw/audio/sm04500605065.wav,65484,2.045,da joj se sve lice krvlju podlilo
data/raw/audio/sm04500203045.wav,70604,2.205,takvo se što ne pruža čovjeku svaki dan
data/raw/audio/sm04500603101.wav,93960,2.935,reče iverak pa zaroni u dubinu
data/raw/audio/sm04500201024.wav,186086,5.814,što će slatko prijati nadoveza krojačić
data/raw/audio/sm04500102003.wav,36454,1.138,sebi na glavu
data/raw/audio/sm04500802077.wav,104908,3.277,kod svakog pomalo i tako im minu noć
data/raw/audio/sm04500602024.wav,99486,3.108,ali je ipak otišao iverku
data/raw/audio/sm04500102002.wav,58002,1.811,namaknu njezinu kapu
data/raw/audio/sm04501002034.wav,40366,1.26,i na onome istom mjestu
data/raw/audio/sm04500805062.wav,45724,1.427,i dadoše mu lijes
data/raw/audio/sm04500605100.wav,137564,4.298,kakve bi se još časti domogla i kako bi se još uzvisila
data/raw/audio/sm04500902077.wav,127090,3.97,ali su to samo obruči spadali sa srca vjernome henriku
data/raw/audio/sm04500602072.wav,51316,1.602,samo da ovako uvijek ostane
data/raw/audio/sm04500503037.wav,78204,2.442,bijaše to malena
data/raw/audio/sm04500601111.wav,163884,5.12,lovio on i lovio udičario neprestance i koliko god upinjao
data/raw/audio/sm04500102010.wav,111500,3.483,prisjeti se opet bake pa se požuri k njoj
data/raw/audio/sm04500901076.wav,143644,4.487,kralj opazi kako je uzbuđena i kako joj srce snažno udara pa je upita
data/raw/audio/sm04500604031.wav,27484,0.858,što si carica
data/raw/audio/sm04500402033.wav,48366,1.51,sve do jednom
data/raw/audio/sm04501001069.wav,210204,6.567,ali kad je najstariji sin uzeo sjeći da obori jedno stablo tek što je dvaput triput zamahnuo sjekirom
data/raw/audio/sm04500702023.wav,77804,2.43,a medo strpljivo podnosio
data/raw/audio/sm04500302059.wav,108404,3.386,nije očiju mogao odvojiti od svilene zlaćane kose
data/raw/audio/sm04500802002.wav,45564,1.423,gledale je kako bježi
data/raw/audio/sm04500801035.wav,140058,4.375,sva je požutjela od muke i pozelenjela od zavisti
data/raw/audio/sm04500603049.wav,34524,1.077,ne mogu više izdržati
data/raw/audio/sm04500602004.wav,97004,3.03,dodijala mi je ova tijesna kućica
data/raw/audio/sm04500501059.wav,93404,2.917,bisera i dragog kamenja poželjela druga
data/raw/audio/sm04500504045.wav,79686,2.489,on ju je pak želio svakako vidjeti
data/raw/audio/sm04500101026.wav,76578,2.392,nemoj skretati s puta ni trčati
data/raw/audio/sm04500701039.wav,143350,4.478,i često bi zajedno odlazile u šetnju držeći se za ruke
data/raw/audio/sm04500601075.wav,54444,1.7,ulovio sam te i pustio
data/raw/audio/sm04500803005.wav,212634,6.643,preko sedam brežuljaka pokraj sedam patuljaka
data/raw/audio/sm04500101084.wav,42956,1.341,ona će u sebi
data/raw/audio/sm04500602002.wav,96684,3.02,prođe tako tjedan dva
data/raw/audio/sm04500603053.wav,71884,2.245,ženo što te spopalo da budeš caricom
data/raw/audio/sm04500301095.wav,122362,3.822,stara se majka navrati u svoju ložnicu uze nozić
data/raw/audio/sm04500103059.wav,123426,3.856,jorinda se prometnula u slavuja što žalosno cikuće cikut
data/raw/audio/sm04500603034.wav,116912,3.652,gdje ja na povišenu prijestolju od zlata i dijamanata zasjela njegova žena
data/raw/audio/sm04500605094.wav,31564,0.985,i nestade
data/raw/audio/sm04500801053.wav,65010,2.03,zapala je u strah
data/raw/audio/sm04500503013.wav,86444,2.7,pa kad se djevojka u njoj pojavila na svečanosti
data/raw/audio/sm04500602085.wav,109072,3.407,dojadio mi je ovaj hladni sivi dvor
data/raw/audio/sm04500603030.wav,113804,3.555,i posvuda zlaćane rese kite i rojte
